Mobjects
Class Name,Module,File Path,Description
Surface,manim.mobject.three_d.three_dimensions,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/mobject/three_d/three_dimensions.py,"Creates a Parametric Surface using a checkerboard pattern.  Parameters ---------- func     The function defining the :class:`Surface`. u_range     The range of the ``u`` variable: ``(u_min, u_max)``. v_range     The range of the ``v`` variable: ``(v_min, v_max)``. resolution     The number of samples taken of the :class:`Surface`. A tuple can be     used to define different resolutions for ``u`` and ``v`` respectively. fill_color     The color of the :class:`Surface`. Ignored if ``checkerboard_colors``     is set. fill_opacity     The opacity of the :class:`Surface`, from 0 being fully transparent     to 1 being fully opaque. Defaults to 1. checkerboard_colors     ng individual faces alternating colors. Overrides ``fill_color``. stroke_color     Color of the stroke surrounding each face of :class:`Surface`. stroke_width     Width of the stroke surrounding each face of :class:`Surface`.     Defaults to 0.5. should_make_jagged     Changes the anchor mode of the Bézier curves from smooth to jagged.     Defaults to ``False``.  Examples -------- .. manim:: ParaSurface     :save_last_frame:      class ParaSurface(ThreeDScene):         def func(self, u, v):             return np.array([np.cos(u) * np.cos(v), np.cos(u) * np.sin(v), u])          def construct(self):             axes = ThreeDAxes(x_range=[-4,4], x_length=8)             surface = Surface(                 lambda u, v: axes.c2p(*self.func(u, v)),                 u_range=[-PI, PI],                 v_range=[0, TAU],                 resolution=8,             )             self.set_camera_orientation(theta=70 * DEGREES, phi=75 * DEGREES)             self.add(axes, surface)"
Surface,manim.mobject.three_d.three_dimensions,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/mobject/three_d/three_dimensions.py,"Creates a Parametric Surface using a checkerboard pattern.  Parameters ---------- func     The function defining the :class:`Surface`. u_range     The range of the ``u`` variable: ``(u_min, u_max)``. v_range     The range of the ``v`` variable: ``(v_min, v_max)``. resolution     The number of samples taken of the :class:`Surface`. A tuple can be     used to define different resolutions for ``u`` and ``v`` respectively. fill_color     The color of the :class:`Surface`. Ignored if ``checkerboard_colors``     is set. fill_opacity     The opacity of the :class:`Surface`, from 0 being fully transparent     to 1 being fully opaque. Defaults to 1. checkerboard_colors     ng individual faces alternating colors. Overrides ``fill_color``. stroke_color     Color of the stroke surrounding each face of :class:`Surface`. stroke_width     Width of the stroke surrounding each face of :class:`Surface`.     Defaults to 0.5. should_make_jagged     Changes the anchor mode of the Bézier curves from smooth to jagged.     Defaults to ``False``.  Examples -------- .. manim:: ParaSurface     :save_last_frame:      class ParaSurface(ThreeDScene):         def func(self, u, v):             return np.array([np.cos(u) * np.cos(v), np.cos(u) * np.sin(v), u])          def construct(self):             axes = ThreeDAxes(x_range=[-4,4], x_length=8)             surface = Surface(                 lambda u, v: axes.c2p(*self.func(u, v)),                 u_range=[-PI, PI],                 v_range=[0, TAU],                 resolution=8,             )             self.set_camera_orientation(theta=70 * DEGREES, phi=75 * DEGREES)             self.add(axes, surface)"
ThreeDVMobject,manim.mobject.three_d.three_dimensions,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/mobject/three_d/three_dimensions.py,"A vectorized mobject.  Parameters ---------- background_stroke_color     The purpose of background stroke is to have something     that won't overlap fill, e.g.  For text against some     textured background. sheen_factor     When a color c is set, there will be a second color     computed based on interpolating c to WHITE by with     sheen_factor, and the display will gradient to this     secondary color in the direction of sheen_direction. close_new_points     Indicates that it will not be displayed, but     that it should count in parent mobject's path tolerance_for_point_equality     This is within a pixel joint_type     The line joint type used to connect the curve segments     of this vectorized mobject. See :class:`.LineJointType`     for options."
Torus,manim.mobject.three_d.three_dimensions,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/mobject/three_d/three_dimensions.py,"A torus.  Parameters ---------- major_radius     Distance from the center of the tube to the center of the torus. minor_radius     Radius of the tube. u_range     The range of the ``u`` variable: ``(u_min, u_max)``. v_range     The range of the ``v`` variable: ``(v_min, v_max)``. resolution     The number of samples taken of the :class:`Torus`. A tuple can be     used to define different resolutions for ``u`` and ``v`` respectively.  Examples -------- .. manim :: ExampleTorus     :save_last_frame:      class ExampleTorus(ThreeDScene):         def construct(self):             axes = ThreeDAxes()             torus = Torus()             self.set_camera_orientation(phi=75 * DEGREES, theta=30 * DEGREES)             self.add(axes, torus)"
AbstractImageMobject,manim.mobject.types.image_mobject,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/mobject/types/image_mobject.py,"Automatically filters out black pixels  Parameters ---------- scale_to_resolution     At this resolution the image is placed pixel by pixel onto the screen, so it     will look the sharpest and best.     This is a custom parameter of ImageMobject so that rendering a scene with     e.g. the ``--quality low`` or ``--quality medium`` flag for faster rendering     won't effect the position of the image on the screen."
ImageMobject,manim.mobject.types.image_mobject,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/mobject/types/image_mobject.py,"Displays an Image from a numpy array or a file.  Parameters ---------- scale_to_resolution     At this resolution the image is placed pixel by pixel onto the screen, so it     will look the sharpest and best.     This is a custom parameter of ImageMobject so that rendering a scene with     e.g. the ``--quality low`` or ``--quality medium`` flag for faster rendering     won't effect the position of the image on the screen.   Example ------- .. manim:: ImageFromArray     :save_last_frame:      class ImageFromArray(Scene):         def construct(self):             image = ImageMobject(np.uint8([[0, 100, 30, 200],                                            [255, 0, 5, 33]]))             image.height = 7             self.add(image)   Changing interpolation style:  .. manim:: ImageInterpolationEx     :save_last_frame:      class ImageInterpolationEx(Scene):         def construct(self):             img = ImageMobject(np.uint8([[63, 0, 0, 0],                                             [0, 127, 0, 0],                                             [0, 0, 191, 0],                                             [0, 0, 0, 255]                                             ]))              img.height = 2             img1 = img.copy()             img2 = img.copy()             img3 = img.copy()             img4 = img.copy()             img5 = img.copy()              img1.set_resampling_algorithm(RESAMPLING_ALGORITHMS[""nearest""])             img2.set_resampling_algorithm(RESAMPLING_ALGORITHMS[""lanczos""])             img3.set_resampling_algorithm(RESAMPLING_ALGORITHMS[""linear""])             img4.set_resampling_algorithm(RESAMPLING_ALGORITHMS[""cubic""])             img5.set_resampling_algorithm(RESAMPLING_ALGORITHMS[""box""])             img1.add(Text(""nearest"").scale(0.5).next_to(img1,UP))             img2.add(Text(""lanczos"").scale(0.5).next_to(img2,UP))             img3.add(Text(""linear"").scale(0.5).next_to(img3,UP))             img4.add(Text(""cubic"").scale(0.5).next_to(img4,UP))             img5.add(Text(""box"").scale(0.5).next_to(img5,UP))              x= Group(img1,img2,img3,img4,img5)             x.arrange()             self.add(x)"
ImageMobjectFromCamera,manim.mobject.types.image_mobject,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/mobject/types/image_mobject.py,"Automatically filters out black pixels  Parameters ---------- scale_to_resolution     At this resolution the image is placed pixel by pixel onto the screen, so it     will look the sharpest and best.     This is a custom parameter of ImageMobject so that rendering a scene with     e.g. the ``--quality low`` or ``--quality medium`` flag for faster rendering     won't effect the position of the image on the screen."
Mobject1D,manim.mobject.types.point_cloud_mobject,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/mobject/types/point_cloud_mobject.py,"A disc made of a cloud of Dots  Examples --------  .. manim:: PMobjectExample     :save_last_frame:      class PMobjectExample(Scene):         def construct(self):              pG = PGroup()  # This is just a collection of PMobject's              # As the scale factor increases, the number of points             # removed increases.             for sf in range(1, 9 + 1):                 p = PointCloudDot(density=20, radius=1).thin_out(sf)                 # PointCloudDot is a type of PMobject                 # and can therefore be added to a PGroup                 pG.add(p)              # This organizes all the shapes in a grid.             pG.arrange_in_grid()              self.add(pG)"
Mobject2D,manim.mobject.types.point_cloud_mobject,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/mobject/types/point_cloud_mobject.py,"A disc made of a cloud of Dots  Examples --------  .. manim:: PMobjectExample     :save_last_frame:      class PMobjectExample(Scene):         def construct(self):              pG = PGroup()  # This is just a collection of PMobject's              # As the scale factor increases, the number of points             # removed increases.             for sf in range(1, 9 + 1):                 p = PointCloudDot(density=20, radius=1).thin_out(sf)                 # PointCloudDot is a type of PMobject                 # and can therefore be added to a PGroup                 pG.add(p)              # This organizes all the shapes in a grid.             pG.arrange_in_grid()              self.add(pG)"
PGroup,manim.mobject.types.point_cloud_mobject,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/mobject/types/point_cloud_mobject.py,"A group for several point mobjects.  Examples --------  .. manim:: PgroupExample     :save_last_frame:      class PgroupExample(Scene):         def construct(self):              p1 = PointCloudDot(radius=1, density=20, color=BLUE)             p1.move_to(4.5 * LEFT)             p2 = PointCloudDot()             p3 = PointCloudDot(radius=1.5, stroke_width=2.5, color=PINK)             p3.move_to(4.5 * RIGHT)             pList = PGroup(p1, p2, p3)              self.add(pList)"
PMobject,manim.mobject.types.point_cloud_mobject,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/mobject/types/point_cloud_mobject.py,"A disc made of a cloud of Dots  Examples --------  .. manim:: PMobjectExample     :save_last_frame:      class PMobjectExample(Scene):         def construct(self):              pG = PGroup()  # This is just a collection of PMobject's              # As the scale factor increases, the number of points             # removed increases.             for sf in range(1, 9 + 1):                 p = PointCloudDot(density=20, radius=1).thin_out(sf)                 # PointCloudDot is a type of PMobject                 # and can therefore be added to a PGroup                 pG.add(p)              # This organizes all the shapes in a grid.             pG.arrange_in_grid()              self.add(pG)"
PMobject,manim.mobject.types.point_cloud_mobject,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/mobject/types/point_cloud_mobject.py,"A disc made of a cloud of Dots  Examples --------  .. manim:: PMobjectExample     :save_last_frame:      class PMobjectExample(Scene):         def construct(self):              pG = PGroup()  # This is just a collection of PMobject's              # As the scale factor increases, the number of points             # removed increases.             for sf in range(1, 9 + 1):                 p = PointCloudDot(density=20, radius=1).thin_out(sf)                 # PointCloudDot is a type of PMobject                 # and can therefore be added to a PGroup                 pG.add(p)              # This organizes all the shapes in a grid.             pG.arrange_in_grid()              self.add(pG)"
Point,manim.mobject.types.point_cloud_mobject,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/mobject/types/point_cloud_mobject.py,"A mobject representing a point.  Examples --------  .. manim:: ExamplePoint     :save_last_frame:      class ExamplePoint(Scene):         def construct(self):             colorList = [RED, GREEN, BLUE, YELLOW]             for i in range(200):                 point = Point(location=[0.63 * np.random.randint(-4, 4), 0.37 * np.random.randint(-4, 4), 0], color=np.random.choice(colorList))                 self.add(point)             for i in range(200):                 point = Point(location=[0.37 * np.random.randint(-4, 4), 0.63 * np.random.randint(-4, 4), 0], color=np.random.choice(colorList))                 self.add(point)             self.add(point)"
PointCloudDot,manim.mobject.types.point_cloud_mobject,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/mobject/types/point_cloud_mobject.py,"A disc made of a cloud of dots.  Examples -------- .. manim:: PointCloudDotExample     :save_last_frame:      class PointCloudDotExample(Scene):         def construct(self):             cloud_1 = PointCloudDot(color=RED)             cloud_2 = PointCloudDot(stroke_width=4, radius=1)             cloud_3 = PointCloudDot(density=15)              group = Group(cloud_1, cloud_2, cloud_3).arrange()             self.add(group)  .. manim:: PointCloudDotExample2      class PointCloudDotExample2(Scene):         def construct(self):             plane = ComplexPlane()             cloud = PointCloudDot(color=RED)             self.add(                 plane, cloud             )             self.wait()             self.play(                 cloud.animate.apply_complex_function(lambda z: np.exp(z))             )"
CurvesAsSubmobjects,manim.mobject.types.vectorized_mobject,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/mobject/types/vectorized_mobject.py,"Convert a curve's elements to submobjects.  Examples -------- .. manim:: LineGradientExample     :save_last_frame:      class LineGradientExample(Scene):         def construct(self):             curve = ParametricFunction(lambda t: [t, np.sin(t), 0], t_range=[-PI, PI, 0.01], stroke_width=10)             new_curve = CurvesAsSubmobjects(curve)             new_curve.set_color_by_gradient(BLUE, RED)             self.add(new_curve.shift(UP), curve)"
DashedVMobject,manim.mobject.types.vectorized_mobject,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/mobject/types/vectorized_mobject.py,"A :class:`VMobject` composed of dashes instead of lines.  Parameters ----------     vmobject         The object that will get dashed     num_dashes         Number of dashes to add.     dashed_ratio         Ratio of dash to empty space.     dash_offset         Shifts the starting point of dashes along the         path. Value 1 shifts by one full dash length.     equal_lengths         If ``True``, dashes will be (approximately) equally long.         If ``False``, dashes will be split evenly in the curve's         input t variable (legacy behavior).  Examples -------- .. manim:: DashedVMobjectExample     :save_last_frame:      class DashedVMobjectExample(Scene):         def construct(self):             r = 0.5              top_row = VGroup()  # Increasing num_dashes             for dashes in range(1, 12):                 circ = DashedVMobject(Circle(radius=r, color=WHITE), num_dashes=dashes)                 top_row.add(circ)              middle_row = VGroup()  # Increasing dashed_ratio             for ratio in np.arange(1 / 11, 1, 1 / 11):                 circ = DashedVMobject(                     Circle(radius=r, color=WHITE), dashed_ratio=ratio                 )                 middle_row.add(circ)              func1 = FunctionGraph(lambda t: t**5,[-1,1],color=WHITE)             func_even = DashedVMobject(func1,num_dashes=6,equal_lengths=True)             func_stretched = DashedVMobject(func1, num_dashes=6, equal_lengths=False)             bottom_row = VGroup(func_even,func_stretched)               top_row.arrange(buff=0.3)             middle_row.arrange()             bottom_row.arrange(buff=1)             everything = VGroup(top_row, middle_row, bottom_row).arrange(DOWN, buff=1)             self.add(everything)"
DashedVMobject,manim.mobject.types.vectorized_mobject,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/mobject/types/vectorized_mobject.py,"A :class:`VMobject` composed of dashes instead of lines.  Parameters ----------     vmobject         The object that will get dashed     num_dashes         Number of dashes to add.     dashed_ratio         Ratio of dash to empty space.     dash_offset         Shifts the starting point of dashes along the         path. Value 1 shifts by one full dash length.     equal_lengths         If ``True``, dashes will be (approximately) equally long.         If ``False``, dashes will be split evenly in the curve's         input t variable (legacy behavior).  Examples -------- .. manim:: DashedVMobjectExample     :save_last_frame:      class DashedVMobjectExample(Scene):         def construct(self):             r = 0.5              top_row = VGroup()  # Increasing num_dashes             for dashes in range(1, 12):                 circ = DashedVMobject(Circle(radius=r, color=WHITE), num_dashes=dashes)                 top_row.add(circ)              middle_row = VGroup()  # Increasing dashed_ratio             for ratio in np.arange(1 / 11, 1, 1 / 11):                 circ = DashedVMobject(                     Circle(radius=r, color=WHITE), dashed_ratio=ratio                 )                 middle_row.add(circ)              func1 = FunctionGraph(lambda t: t**5,[-1,1],color=WHITE)             func_even = DashedVMobject(func1,num_dashes=6,equal_lengths=True)             func_stretched = DashedVMobject(func1, num_dashes=6, equal_lengths=False)             bottom_row = VGroup(func_even,func_stretched)               top_row.arrange(buff=0.3)             middle_row.arrange()             bottom_row.arrange(buff=1)             everything = VGroup(top_row, middle_row, bottom_row).arrange(DOWN, buff=1)             self.add(everything)"
VDict,manim.mobject.types.vectorized_mobject,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/mobject/types/vectorized_mobject.py,"A VGroup-like class, also offering submobject access by key, like a python dict  Parameters ---------- mapping_or_iterable         The parameter specifying the key-value mapping of keys and mobjects. show_keys         Whether to also display the key associated with         the mobject. This might be useful when debugging,         especially when there are a lot of mobjects in the         :class:`VDict`. Defaults to False. kwargs         Other arguments to be passed to `Mobject`.  Attributes ---------- show_keys : :class:`bool`         Whether to also display the key associated with         the mobject. This might be useful when debugging,         especially when there are a lot of mobjects in the         :class:`VDict`. When displayed, the key is towards         the left of the mobject.         Defaults to False. submob_dict : :class:`dict`         Is the actual python dictionary that is used to bind         the keys to the mobjects.  Examples --------  .. manim:: ShapesWithVDict      class ShapesWithVDict(Scene):         def construct(self):             square = Square().set_color(RED)             circle = Circle().set_color(YELLOW).next_to(square, UP)              # create dict from list of tuples each having key-mobject pair             pairs = [(""s"", square), (""c"", circle)]             my_dict = VDict(pairs, show_keys=True)              # display it just like a VGroup             self.play(Create(my_dict))             self.wait()              text = Tex(""Some text"").set_color(GREEN).next_to(square, DOWN)              # add a key-value pair by wrapping it in a single-element list of tuple             # after attrs branch is merged, it will be easier like `.add(t=text)`             my_dict.add([(""t"", text)])             self.wait()              rect = Rectangle().next_to(text, DOWN)             # can also do key assignment like a python dict             my_dict[""r""] = rect              # access submobjects like a python dict             my_dict[""t""].set_color(PURPLE)             self.play(my_dict[""t""].animate.scale(3))             self.wait()              # also supports python dict styled reassignment             my_dict[""t""] = Tex(""Some other text"").set_color(BLUE)             self.wait()              # remove submobject by key             my_dict.remove(""t"")             self.wait()              self.play(Uncreate(my_dict[""s""]))             self.wait()              self.play(FadeOut(my_dict[""c""]))             self.wait()              self.play(FadeOut(my_dict[""r""], shift=DOWN))             self.wait()              # you can also make a VDict from an existing dict of mobjects             plain_dict = {                 1: Integer(1).shift(DOWN),                 2: Integer(2).shift(2 * DOWN),                 3: Integer(3).shift(3 * DOWN),             }              vdict_from_plain_dict = VDict(plain_dict)             vdict_from_plain_dict.shift(1.5 * (UP + LEFT))             self.play(Create(vdict_from_plain_dict))              # you can even use zip             vdict_using_zip = VDict(zip([""s"", ""c"", ""r""], [Square(), Circle(), Rectangle()]))             vdict_using_zip.shift(1.5 * RIGHT)             self.play(Create(vdict_using_zip))             self.wait()"
VDict,manim.mobject.types.vectorized_mobject,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/mobject/types/vectorized_mobject.py,"A VGroup-like class, also offering submobject access by key, like a python dict  Parameters ---------- mapping_or_iterable         The parameter specifying the key-value mapping of keys and mobjects. show_keys         Whether to also display the key associated with         the mobject. This might be useful when debugging,         especially when there are a lot of mobjects in the         :class:`VDict`. Defaults to False. kwargs         Other arguments to be passed to `Mobject`.  Attributes ---------- show_keys : :class:`bool`         Whether to also display the key associated with         the mobject. This might be useful when debugging,         especially when there are a lot of mobjects in the         :class:`VDict`. When displayed, the key is towards         the left of the mobject.         Defaults to False. submob_dict : :class:`dict`         Is the actual python dictionary that is used to bind         the keys to the mobjects.  Examples --------  .. manim:: ShapesWithVDict      class ShapesWithVDict(Scene):         def construct(self):             square = Square().set_color(RED)             circle = Circle().set_color(YELLOW).next_to(square, UP)              # create dict from list of tuples each having key-mobject pair             pairs = [(""s"", square), (""c"", circle)]             my_dict = VDict(pairs, show_keys=True)              # display it just like a VGroup             self.play(Create(my_dict))             self.wait()              text = Tex(""Some text"").set_color(GREEN).next_to(square, DOWN)              # add a key-value pair by wrapping it in a single-element list of tuple             # after attrs branch is merged, it will be easier like `.add(t=text)`             my_dict.add([(""t"", text)])             self.wait()              rect = Rectangle().next_to(text, DOWN)             # can also do key assignment like a python dict             my_dict[""r""] = rect              # access submobjects like a python dict             my_dict[""t""].set_color(PURPLE)             self.play(my_dict[""t""].animate.scale(3))             self.wait()              # also supports python dict styled reassignment             my_dict[""t""] = Tex(""Some other text"").set_color(BLUE)             self.wait()              # remove submobject by key             my_dict.remove(""t"")             self.wait()              self.play(Uncreate(my_dict[""s""]))             self.wait()              self.play(FadeOut(my_dict[""c""]))             self.wait()              self.play(FadeOut(my_dict[""r""], shift=DOWN))             self.wait()              # you can also make a VDict from an existing dict of mobjects             plain_dict = {                 1: Integer(1).shift(DOWN),                 2: Integer(2).shift(2 * DOWN),                 3: Integer(3).shift(3 * DOWN),             }              vdict_from_plain_dict = VDict(plain_dict)             vdict_from_plain_dict.shift(1.5 * (UP + LEFT))             self.play(Create(vdict_from_plain_dict))              # you can even use zip             vdict_using_zip = VDict(zip([""s"", ""c"", ""r""], [Square(), Circle(), Rectangle()]))             vdict_using_zip.shift(1.5 * RIGHT)             self.play(Create(vdict_using_zip))             self.wait()"
VGroup,manim.mobject.types.vectorized_mobject,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/mobject/types/vectorized_mobject.py,"A group of vectorized mobjects.  This can be used to group multiple :class:`~.VMobject` instances together in order to scale, move, ... them together.  Notes ----- When adding the same mobject more than once, repetitions are ignored. Use :meth:`.Mobject.copy` to create a separate copy which can then be added to the group.  Examples --------  To add :class:`~.VMobject`s to a :class:`~.VGroup`, you can either use the :meth:`~.VGroup.add` method, or use the `+` and `+=` operators. Similarly, you can subtract elements of a VGroup via :meth:`~.VGroup.remove` method, or `-` and `-=` operators:      >>> from manim import Triangle, Square, VGroup     >>> vg = VGroup()     >>> triangle, square = Triangle(), Square()     >>> vg.add(triangle)     VGroup(Triangle)     >>> vg + square  # a new VGroup is constructed     VGroup(Triangle, Square)     >>> vg  # not modified     VGroup(Triangle)     >>> vg += square     >>> vg  # modifies vg     VGroup(Triangle, Square)     >>> vg.remove(triangle)     VGroup(Square)     >>> vg - square  # a new VGroup is constructed     VGroup()     >>> vg  # not modified     VGroup(Square)     >>> vg -= square     >>> vg  # modifies vg     VGroup()  .. manim:: ArcShapeIris     :save_last_frame:      class ArcShapeIris(Scene):         def construct(self):             colors = [DARK_BROWN, BLUE_E, BLUE_D, BLUE_A, TEAL_B, GREEN_B, YELLOW_E]             radius = [1 + rad * 0.1 for rad in range(len(colors))]              circles_group = VGroup()              # zip(radius, color) makes the iterator [(radius[i], color[i]) for i in range(radius)]             circles_group.add(*[Circle(radius=rad, stroke_width=10, color=col)                                 for rad, col in zip(radius, colors)])             self.add(circles_group)"
VGroup,manim.mobject.types.vectorized_mobject,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/mobject/types/vectorized_mobject.py,"A group of vectorized mobjects.  This can be used to group multiple :class:`~.VMobject` instances together in order to scale, move, ... them together.  Notes ----- When adding the same mobject more than once, repetitions are ignored. Use :meth:`.Mobject.copy` to create a separate copy which can then be added to the group.  Examples --------  To add :class:`~.VMobject`s to a :class:`~.VGroup`, you can either use the :meth:`~.VGroup.add` method, or use the `+` and `+=` operators. Similarly, you can subtract elements of a VGroup via :meth:`~.VGroup.remove` method, or `-` and `-=` operators:      >>> from manim import Triangle, Square, VGroup     >>> vg = VGroup()     >>> triangle, square = Triangle(), Square()     >>> vg.add(triangle)     VGroup(Triangle)     >>> vg + square  # a new VGroup is constructed     VGroup(Triangle, Square)     >>> vg  # not modified     VGroup(Triangle)     >>> vg += square     >>> vg  # modifies vg     VGroup(Triangle, Square)     >>> vg.remove(triangle)     VGroup(Square)     >>> vg - square  # a new VGroup is constructed     VGroup()     >>> vg  # not modified     VGroup(Square)     >>> vg -= square     >>> vg  # modifies vg     VGroup()  .. manim:: ArcShapeIris     :save_last_frame:      class ArcShapeIris(Scene):         def construct(self):             colors = [DARK_BROWN, BLUE_E, BLUE_D, BLUE_A, TEAL_B, GREEN_B, YELLOW_E]             radius = [1 + rad * 0.1 for rad in range(len(colors))]              circles_group = VGroup()              # zip(radius, color) makes the iterator [(radius[i], color[i]) for i in range(radius)]             circles_group.add(*[Circle(radius=rad, stroke_width=10, color=col)                                 for rad, col in zip(radius, colors)])             self.add(circles_group)"
VGroup,manim.mobject.types.vectorized_mobject,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/mobject/types/vectorized_mobject.py,"A group of vectorized mobjects.  This can be used to group multiple :class:`~.VMobject` instances together in order to scale, move, ... them together.  Notes ----- When adding the same mobject more than once, repetitions are ignored. Use :meth:`.Mobject.copy` to create a separate copy which can then be added to the group.  Examples --------  To add :class:`~.VMobject`s to a :class:`~.VGroup`, you can either use the :meth:`~.VGroup.add` method, or use the `+` and `+=` operators. Similarly, you can subtract elements of a VGroup via :meth:`~.VGroup.remove` method, or `-` and `-=` operators:      >>> from manim import Triangle, Square, VGroup     >>> vg = VGroup()     >>> triangle, square = Triangle(), Square()     >>> vg.add(triangle)     VGroup(Triangle)     >>> vg + square  # a new VGroup is constructed     VGroup(Triangle, Square)     >>> vg  # not modified     VGroup(Triangle)     >>> vg += square     >>> vg  # modifies vg     VGroup(Triangle, Square)     >>> vg.remove(triangle)     VGroup(Square)     >>> vg - square  # a new VGroup is constructed     VGroup()     >>> vg  # not modified     VGroup(Square)     >>> vg -= square     >>> vg  # modifies vg     VGroup()  .. manim:: ArcShapeIris     :save_last_frame:      class ArcShapeIris(Scene):         def construct(self):             colors = [DARK_BROWN, BLUE_E, BLUE_D, BLUE_A, TEAL_B, GREEN_B, YELLOW_E]             radius = [1 + rad * 0.1 for rad in range(len(colors))]              circles_group = VGroup()              # zip(radius, color) makes the iterator [(radius[i], color[i]) for i in range(radius)]             circles_group.add(*[Circle(radius=rad, stroke_width=10, color=col)                                 for rad, col in zip(radius, colors)])             self.add(circles_group)"
VGroup,manim.mobject.types.vectorized_mobject,/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/site-packages/manim/mobject/types/vectorized_mobject.py,"A group of vectorized mobjects.  This can be used to group multiple :class:`~.VMobject` instances together in order to scale, move, ... them together.  Notes ----- When adding the same mobject more than once, repetitions are ignored. Use :meth:`.Mobject.copy` to create a separate copy which can then be added to the group.  Examples --------  To add :class:`~.VMobject`s to a :class:`~.VGroup`, you can either use the :meth:`~.VGroup.add` method, or use the `+` and `+=` operators. Similarly, you can subtract elements of a VGroup via :meth:`~.VGroup.remove` method, or `-` and `-=` operators:      >>> from manim import Triangle, Square, VGroup     >>> vg = VGroup()     >>> triangle, square = Triangle(), Square()     >>> vg.add(triangle)     VGroup(Triangle)     >>> vg + square  # a new VGroup is constructed     VGroup(Triangle, Square)     >>> vg  # not modified     VGroup(Triangle)     >>> vg += square     >>> vg  # modifies vg     VGroup(Triangle, Square)     >>> vg.remove(triangle)     VGroup(Square)     >>> vg - square  # a new VGroup is constructed     VGroup()     >>> vg  # not modified     VGroup(Square)     >>> vg -= square     >>> vg  # modifies vg     VGroup()  .. manim:: ArcShapeIris     :save_last_frame:      class ArcShapeIris(Scene):         def construct(self):             colors = [DARK_BROWN, BLUE_E, BLUE_D, BLUE_A, TEAL_B, GREEN_B, YELLOW_E]             radius = [1 + rad * 0.1 for rad in range(len(colors))]              circles_group = VGroup()              # zip(radius, color) makes the iterator [(radius[i], color[i]) for i in range(radius)]             circles_group.add(*[Circle(radius=rad, stroke_width=10, color=col)                                 for rad, col in zip(radius, colors)])             self.add(circles_group)"
